1824            10.0.2.15   50887   18.185.199.22   1883    MQTT    100 Subscribe Request (id=2) [factory/department2/section2/deposit],Subscribe Request (id=2) [factory/department2/section2/deposit] 
1828            10.0.2.15   50887   18.185.199.22   1883    MQTT    96  Subscribe Request (id=3) [factory/department3/section1/plc],Subscribe Request (id=3) [factory/department3/section1/plc] 
1832            10.0.2.15   50887   18.185.199.22   1883    MQTT    184 Publish Message (id=4) [factory/department2/section5/plc],Publish Message (id=4) [factory/department2/section5/plc] 7b226964223a202253656e736f722033222c202276616c7565223a20313535332c20226c6174223a2039302c20226c6e67223a2031302c2022756e6974223a20222f25222c202274797065223a202268756d6964697479227d
1838            127.0.0.1   46143   127.0.0.1   1883    MQTT    166 Connect Command,Connect Command 
1842            127.0.0.1   1883    127.0.0.1   46143   MQTT    72  Connect Ack,Connect Ack 
1844            127.0.0.1   46143   127.0.0.1   1883    MQTT    107 Subscribe Request (id=1) [factory/department1/section1/plc],Subscribe Request (id=1) [factory/department1/section1/plc] 
1845            127.0.0.1   1883    127.0.0.1   46143   MQTT    73  Subscribe Ack (id=1),Subscribe Ack (id=1)   
1858            127.0.0.1   46143   127.0.0.1   1883    MQTT    86  Subscribe Request (id=2) [home/floor1],Subscribe Request (id=2) [home/floor1]   
1859            127.0.0.1   1883    127.0.0.1   46143   MQTT    197 Publish Message [factory/department1/section1/plc],Publish Message [factory/department1/section1/plc]   7b226964223a202253656e736f7220363636222c202276616c7565223a2036362c20226c6174223a203636362c20226c6e67223a203636362c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
1866            127.0.0.1   46143   127.0.0.1   1883    MQTT    211 Publish Message (id=3) [factory/department2/section3/hydraulic_valve],Publish Message (id=3) [factory/department2/section3/hydraulic_valve] 7b226964223a20224163747561746f7220393239222c202276616c7565223a2031312c20226c6174223a20313330302c20226c6e67223a20313433302c2022756e6974223a20222e222c202274797065223a20224d6f74696f6e227d
1867            127.0.0.1   1883    127.0.0.1   46143   MQTT    73  Subscribe Ack (id=2),Subscribe Ack (id=2)   
1876            3.120.68.56 1883    10.0.2.15   47271   MQTT    62  Connect Ack,Connect Ack 
1882            3.120.68.56 1883    10.0.2.15   55143   MQTT    193 Publish Message (id=51) [factory/department1/section2/deposit],Publish Message (id=51) [factory/department1/section2/deposit]   7b226964223a202253656e736f7220363636222c202276616c7565223a2036362c20226c6174223a203636362c20226c6e67223a203636362c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
1886            127.0.0.1   1883    127.0.0.1   60395   MQTT    200 Publish Ack (id=3), Publish Message [factory/department1/section1/plc],Publish Ack (id=3), Publish Message [factory/department1/section1/plc]   7b226964223a20224163747561746f7220393239222c202276616c7565223a2032312c20226c6174223a20313330302c20226c6e67223a20313433302c2022756e6974223a20222e222c202274797065223a20224d6f74696f6e227d
1889            3.120.68.56 1883    10.0.2.15   47271   MQTT    62  Publish Received (id=1),Publish Received (id=1) 
1895            10.0.2.15   51159   5.196.95.208    1883    MQTT    149 Connect Command,Connect Command 
1899            10.0.2.15   51159   5.196.95.208    1883    MQTT    99  Subscribe Request (id=1) [factory/department2/section4/deposit],Subscribe Request (id=1) [factory/department2/section4/deposit] 
1904            10.0.2.15   51159   5.196.95.208    1883    MQTT    95  Subscribe Request (id=2) [factory/department2/section4/plc],Subscribe Request (id=2) [factory/department2/section4/plc] 
1909            10.0.2.15   51159   5.196.95.208    1883    MQTT    188 Publish Message [factory/department2/section1/deposit],Publish Message [factory/department2/section1/deposit]   7b226964223a202253656e736f722034222c202276616c7565223a20333139382c20226c6174223a2031302c20226c6e67223a2039302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
1912            127.0.0.1   1883    127.0.0.1   42821   MQTT    72  Publish Ack (id=4),Publish Ack (id=4)   
1929            5.196.95.208    1883    10.0.2.15   37689   MQTT    398 Connect Ack, Subscribe Ack (id=1), Subscribe Ack (id=2), Publish Message [factory/department2/section2/plc], Subscribe Ack (id=3), Publish Message [factory/department1/section3/hydraulic_valve], Publish Received (id=4),Connect Ack, Subscribe Ack (id=1), Subscribe Ack (id=2), Publish Message [factory/department2/section2/plc], Subscribe Ack (id=3), Publish Message [factory/department1/section3/hydraulic_valve], Publish Received (id=4)   7b226964223a202253656e736f7220313534222c202276616c7565223a2032372c20226c6174223a2031302c20226c6e67223a2031302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d,7b226964223a202253656e736f722032222c202276616c7565223a203536312c20226c6174223a2039302c20226c6e67223a2039302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
1942            3.120.68.56 1883    10.0.2.15   46215   MQTT    62  Connect Ack,Connect Ack 
1944            3.120.68.56 1883    10.0.2.15   46215   MQTT    62  Subscribe Ack (id=1),Subscribe Ack (id=1)   
1950            10.0.2.15   58297   18.185.199.22   1883    MQTT    71  Connect Command,Connect Command 
1954            10.0.2.15   58297   18.185.199.22   1883    MQTT    96  Subscribe Request (id=1) [factory/department3/section1/plc],Subscribe Request (id=1) [factory/department3/section1/plc] 
1958            10.0.2.15   58297   18.185.199.22   1883    MQTT    96  Subscribe Request (id=2) [factory/department1/section1/plc],Subscribe Request (id=2) [factory/department1/section1/plc] 
1960            3.120.68.56 1883    10.0.2.15   46215   MQTT    62  Subscribe Ack (id=2),Subscribe Ack (id=2)   
1964            10.0.2.15   58297   18.185.199.22   1883    MQTT    202 Publish Message (id=3) [factory/department3/section3/hydraulic_valve],Publish Message (id=3) [factory/department3/section3/hydraulic_valve] 7b226964223a20224163747561746f722032222c202276616c7565223a203535392c20226c6174223a203130302c20226c6e67223a203134302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
1967            18.185.199.22   1883    10.0.2.15   50887   MQTT    114 Connect Ack,Connect Ack 
1970            18.185.199.22   1883    10.0.2.15   50887   MQTT    62  Subscribe Ack (id=1),Subscribe Ack (id=1)   
1972            18.185.199.22   1883    10.0.2.15   50887   MQTT    191 Publish Message [factory/department2/section3/deposit],Publish Message [factory/department2/section3/deposit]   7b226964223a202253656e736f7220363636222c202276616c7565223a2036362c20226c6174223a203636362c20226c6e67223a203636362c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
1974            18.185.199.22   1883    10.0.2.15   50887   MQTT    62  Subscribe Ack (id=2),Subscribe Ack (id=2)   
1976            5.196.95.208    1883    10.0.2.15   51159   MQTT    62  Connect Ack,Connect Ack 
1978            18.185.199.22   1883    10.0.2.15   50887   MQTT    193 Publish Message [factory/department2/section2/deposit], Subscribe Ack (id=3),Publish Message [factory/department2/section2/deposit], Subscribe Ack (id=3)   7b226964223a202253656e736f722035222c202276616c7565223a2032312c20226c6174223a2035302c20226c6e67223a2035302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
1980            5.196.95.208    1883    10.0.2.15   51159   MQTT    326 Subscribe Ack (id=1), Publish Message (id=1) [factory/department2/section4/deposit], Subscribe Ack (id=2), Publish Message [factory/department2/section4/plc],Subscribe Ack (id=1), Publish Message (id=1) [factory/department2/section4/deposit], Subscribe Ack (id=2), Publish Message [factory/department2/section4/plc] 7b226964223a202253656e736f7220313534222c202276616c7565223a2034342c20226c6174223a2031302c20226c6e67223a2031302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d,7b226964223a202253656e736f7220313239222c202276616c7565223a2037322c20226c6174223a2031302c20226c6e67223a2031302c2022756e6974223a202268756d222c202274797065223a20226d6f697374757265227d
1986            10.0.2.15   57601   18.185.199.22   1883    MQTT    94  Connect Command,Connect Command 
1990            10.0.2.15   57601   18.185.199.22   1883    MQTT    99  Subscribe Request (id=1) [factory/department2/section2/deposit],Subscribe Request (id=1) [factory/department2/section2/deposit] 
1994            10.0.2.15   57601   18.185.199.22   1883    MQTT    164 Publish Message (id=2) [home/floor2],Publish Message (id=2) [home/floor2]   7b226964223a202253656e736f722034222c202276616c7565223a20333332302c20226c6174223a2031302c20226c6e67223a2039302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
1996            18.185.199.22   1883    10.0.2.15   50887   MQTT    62  Publish Ack (id=4),Publish Ack (id=4)   
2002            10.0.2.15   36567   18.185.199.22   1883    MQTT    123 Connect Command,Connect Command 
2006            10.0.2.15   36567   18.185.199.22   1883    MQTT    96  Subscribe Request (id=1) [factory/department2/section4/plc],Subscribe Request (id=1) [factory/department2/section4/plc] 
2010            10.0.2.15   36567   18.185.199.22   1883    MQTT    189 Publish Message (id=2) [factory/department3/section2/plc],Publish Message (id=2) [factory/department3/section2/plc] 7b226964223a202253656e736f7220363636222c202276616c7565223a2036362c20226c6174223a203636362c20226c6e67223a203636362c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2013            127.0.0.1   1883    127.0.0.1   46143   MQTT    72  Publish Received (id=3),Publish Received (id=3) 
2016            18.185.199.22   1883    10.0.2.15   58297   MQTT    114 Connect Ack,Connect Ack 
2018            18.185.199.22   1883    10.0.2.15   58297   MQTT    62  Subscribe Ack (id=1),Subscribe Ack (id=1)   
2020            18.185.199.22   1883    10.0.2.15   58297   MQTT    62  Subscribe Ack (id=2),Subscribe Ack (id=2)   
2022            18.185.199.22   1883    10.0.2.15   58297   MQTT    183 Publish Message [factory/department1/section1/plc],Publish Message [factory/department1/section1/plc]   7b226964223a202253656e736f722032222c202276616c7565223a203736342c20226c6174223a2039302c20226c6e67223a2039302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2024            18.185.199.22   1883    10.0.2.15   36567   MQTT    114 Connect Ack,Connect Ack 
2026            18.185.199.22   1883    10.0.2.15   58297   MQTT    62  Publish Ack (id=3),Publish Ack (id=3)   
2028            18.185.199.22   1883    10.0.2.15   57601   MQTT    62  Connect Ack,Connect Ack 
2030            18.185.199.22   1883    10.0.2.15   36567   MQTT    62  Subscribe Ack (id=1),Subscribe Ack (id=1)   
2032            18.185.199.22   1883    10.0.2.15   57601   MQTT    62  Subscribe Ack (id=1),Subscribe Ack (id=1)   
2034            18.185.199.22   1883    10.0.2.15   57601   MQTT    185 Publish Message [factory/department2/section2/deposit],Publish Message [factory/department2/section2/deposit]   7b226964223a202253656e736f722035222c202276616c7565223a2032312c20226c6174223a2035302c20226c6e67223a2035302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2036            18.185.199.22   1883    10.0.2.15   57601   MQTT    62  Publish Received (id=2),Publish Received (id=2) 
2038            18.185.199.22   1883    10.0.2.15   36567   MQTT    62  Publish Ack (id=2),Publish Ack (id=2)   
2044            10.0.2.15   44457   137.135.83.217  1883    MQTT    157 Connect Command,Connect Command 
2050            10.0.2.15   44457   137.135.83.217  1883    MQTT    197 Publish Message [factory/department1/section3/hydraulic_valve],Publish Message [factory/department1/section3/hydraulic_valve]   7b226964223a20224163747561746f7220393239222c202276616c7565223a2031342c20226c6174223a20313330302c20226c6e67223a20313433302c2022756e6974223a20222e222c202274797065223a20224d6f74696f6e227d
2054            10.0.2.15   38413   137.135.83.217  1883    MQTT    123 Connect Command,Connect Command 
2058            10.0.2.15   38413   137.135.83.217  1883    MQTT    187 Publish Message (id=1) [factory/department1/section2/plc],Publish Message (id=1) [factory/department1/section2/plc] 7b226964223a20224163747561746f7220393239222c202276616c7565223a20392c20226c6174223a20313330302c20226c6e67223a20313433302c2022756e6974223a20222e222c202274797065223a20224d6f74696f6e227d
2064            10.0.2.15   43589   137.135.83.217  1883    MQTT    94  Connect Command,Connect Command 
2068            10.0.2.15   43589   137.135.83.217  1883    MQTT    107 Subscribe Request (id=1) [factory/department2/section1/hydraulic_valve],Subscribe Request (id=1) [factory/department2/section1/hydraulic_valve] 
2072            10.0.2.15   43589   137.135.83.217  1883    MQTT    95  Subscribe Request (id=2) [factory/department3/section2/plc],Subscribe Request (id=2) [factory/department3/section2/plc] 
2076            10.0.2.15   43589   137.135.83.217  1883    MQTT    183 Publish Message [factory/department2/section2/plc],Publish Message [factory/department2/section2/plc]   7b226964223a202253656e736f7220313534222c202276616c7565223a2032392c20226c6174223a2031302c20226c6e67223a2031302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2078            137.135.83.217  1883    10.0.2.15   44457   MQTT    62  Connect Ack,Connect Ack 
2080            137.135.83.217  1883    10.0.2.15   38413   MQTT    113 Connect Ack,Connect Ack 
2082            137.135.83.217  1883    10.0.2.15   42371   MQTT    184 Publish Message [factory/department2/section2/plc],Publish Message [factory/department2/section2/plc]   7b226964223a202253656e736f7220313534222c202276616c7565223a2032392c20226c6174223a2031302c20226c6e67223a2031302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2084            137.135.83.217  1883    10.0.2.15   43589   MQTT    62  Connect Ack,Connect Ack 
2090            137.135.83.217  1883    10.0.2.15   38413   MQTT    62  Publish Received (id=1),Publish Received (id=1) 
2097            137.135.83.217  1883    10.0.2.15   43589   MQTT    335 Subscribe Ack (id=1), Publish Message (id=1) [factory/department2/section1/hydraulic_valve], Subscribe Ack (id=2), Publish Message [factory/department3/section2/plc],Subscribe Ack (id=1), Publish Message (id=1) [factory/department2/section1/hydraulic_valve], Subscribe Ack (id=2), Publish Message [factory/department3/section2/plc] 7b226964223a20224163747561746f7220393239222c202276616c7565223a2033362c20226c6174223a20313330302c20226c6e67223a20313433302c2022756e6974223a20222e222c202274797065223a20224d6f74696f6e227d,7b226964223a202253656e736f722032222c202276616c7565223a203834382c20226c6174223a2039302c20226c6e67223a2039302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2119            10.0.2.15   42005   18.185.199.22   1883    MQTT    182 Publish Message [factory/department1/section1/plc],Publish Message [factory/department1/section1/plc]   7b226964223a202253656e736f722035222c202276616c7565223a2033322c20226c6174223a2035302c20226c6e67223a2035302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2121            18.185.199.22   1883    10.0.2.15   58297   MQTT    182 Publish Message [factory/department1/section1/plc],Publish Message [factory/department1/section1/plc]   7b226964223a202253656e736f722035222c202276616c7565223a2033322c20226c6174223a2035302c20226c6e67223a2035302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2123            127.0.0.1   52638   127.0.0.1   5683    CoAP    67  CON, MID:13240, GET, TKN:47 a9 45 65, End of Block #0, /living_room,CON, MID:13240, GET, TKN:47 a9 45 65, End of Block #0, /living_room 
2124            127.0.0.1   5683    127.0.0.1   52638   CoAP    69  ACK, MID:13240, 2.05 Content, TKN:47 a9 45 65, End of Block #0, /living_room,ACK, MID:13240, 2.05 Content, TKN:47 a9 45 65, End of Block #0, /living_room   
2131            127.0.0.1   1883    127.0.0.1   51565   MQTT    72  Publish Received (id=3),Publish Received (id=3) 
2133            127.0.0.1   1883    127.0.0.1   41475   MQTT    72  Publish Received (id=1),Publish Received (id=1) 
2135            127.0.0.1   1883    127.0.0.1   49439   MQTT    72  Publish Received (id=2),Publish Received (id=2) 
2137            127.0.0.1   1883    127.0.0.1   57663   MQTT    72  Publish Received (id=3),Publish Received (id=3) 
2141            10.0.2.15   41377   5.196.95.208    1883    MQTT    184 Publish Message (id=5) [factory/department2/section2/plc],Publish Message (id=5) [factory/department2/section2/plc] 7b226964223a202253656e736f722032222c202276616c7565223a203539382c20226c6174223a2039302c20226c6e67223a2039302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2143            5.196.95.208    1883    10.0.2.15   41377   MQTT    62  Publish Received (id=5),Publish Received (id=5) 
2266            10.0.2.15   37017   3.120.68.56 1883    MQTT    127 Connect Command,Connect Command 
2270            10.0.2.15   37017   3.120.68.56 1883    MQTT    100 Subscribe Request (id=1) [factory/department2/section4/deposit],Subscribe Request (id=1) [factory/department2/section4/deposit] 
2274            10.0.2.15   37017   3.120.68.56 1883    MQTT    188 Publish Message (id=2) [factory/department2/section2/deposit],Publish Message (id=2) [factory/department2/section2/deposit] 7b226964223a202253656e736f722035222c202276616c7565223a20362c20226c6174223a2035302c20226c6e67223a2035302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2304            10.0.2.15   49919   3.120.68.56 1883    MQTT    125 Connect Command,Connect Command 
2308            10.0.2.15   49919   3.120.68.56 1883    MQTT    74  Subscribe Request (id=1) [home/floor1],Subscribe Request (id=1) [home/floor1]   
2312            10.0.2.15   49919   3.120.68.56 1883    MQTT    107 Subscribe Request (id=2) [factory/department1/section3/hydraulic_valve],Subscribe Request (id=2) [factory/department1/section3/hydraulic_valve] 
2316            10.0.2.15   49919   3.120.68.56 1883    MQTT    107 Subscribe Request (id=3) [factory/department2/section3/hydraulic_valve],Subscribe Request (id=3) [factory/department2/section3/hydraulic_valve] 
2320            10.0.2.15   49919   3.120.68.56 1883    MQTT    190 Publish Message (id=4) [factory/department2/section3/deposit],Publish Message (id=4) [factory/department2/section3/deposit] 7b226964223a202253656e736f7220313534222c202276616c7565223a2031342c20226c6174223a2031302c20226c6e67223a2031302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2325            3.120.68.56 1883    10.0.2.15   37017   MQTT    114 Connect Ack,Connect Ack 
2327            3.120.68.56 1883    10.0.2.15   37017   MQTT    62  Subscribe Ack (id=1),Subscribe Ack (id=1)   
2329            3.120.68.56 1883    10.0.2.15   37017   MQTT    189 Publish Message [factory/department2/section4/deposit],Publish Message [factory/department2/section4/deposit]   7b226964223a202253656e736f722034222c202276616c7565223a20333037382c20226c6174223a2031302c20226c6e67223a2039302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2337            10.0.2.15   34459   18.185.199.22   1883    MQTT    70  Connect Command,Connect Command 
2341            10.0.2.15   34459   18.185.199.22   1883    MQTT    95  Subscribe Request (id=1) [factory/department1/section2/plc],Subscribe Request (id=1) [factory/department1/section2/plc] 
2345            10.0.2.15   34459   18.185.199.22   1883    MQTT    189 Publish Message (id=2) [factory/department1/section4/plc],Publish Message (id=2) [factory/department1/section4/plc] 7b226964223a20224163747561746f722032222c202276616c7565223a203233322c20226c6174223a203130302c20226c6e67223a203134302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2349            10.0.2.15   34415   3.120.68.56 1883    MQTT    94  Connect Command,Connect Command 
2353            10.0.2.15   34415   3.120.68.56 1883    MQTT    190 Publish Message [factory/department3/section2/deposit],Publish Message [factory/department3/section2/deposit]   7b226964223a20224163747561746f722031222c202276616c7565223a2031352c20226c6174223a203134332c20226c6e67223a203130322c2022756e6974223a20226d222c202274797065223a2022726f626f7469632061726d227d
2357            3.120.68.56 1883    10.0.2.15   37017   MQTT    62  Publish Received (id=2),Publish Received (id=2) 
2359            18.185.199.22   1883    10.0.2.15   57601   MQTT    187 Publish Message (id=51) [factory/department2/section2/deposit],Publish Message (id=51) [factory/department2/section2/deposit]   7b226964223a202253656e736f722035222c202276616c7565223a20362c20226c6174223a2035302c20226c6e67223a2035302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2361            18.185.199.22   1883    10.0.2.15   50887   MQTT    185 Publish Message [factory/department2/section2/deposit],Publish Message [factory/department2/section2/deposit]   7b226964223a202253656e736f722035222c202276616c7565223a20362c20226c6174223a2035302c20226c6e67223a2035302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2363            3.120.68.56 1883    10.0.2.15   49919   MQTT    62  Connect Ack,Connect Ack 
2365            3.120.68.56 1883    10.0.2.15   49919   MQTT    62  Subscribe Ack (id=1),Subscribe Ack (id=1)   
2368            3.120.68.56 1883    10.0.2.15   49919   MQTT    203 Subscribe Ack (id=2), Publish Message [factory/department1/section3/hydraulic_valve],Subscribe Ack (id=2), Publish Message [factory/department1/section3/hydraulic_valve]   7b226964223a20224163747561746f722031222c202276616c7565223a2034332c20226c6174223a203134332c20226c6e67223a203130322c2022756e6974223a20226d222c202274797065223a2022726f626f7469632061726d227d
2370            3.120.68.56 1883    10.0.2.15   49919   MQTT    62  Subscribe Ack (id=3),Subscribe Ack (id=3)   
2372            3.120.68.56 1883    10.0.2.15   49919   MQTT    163 Publish Message (id=51) [home/floor1],Publish Message (id=51) [home/floor1] 7b226964223a202253656e736f7220313239222c202276616c7565223a2031322c20226c6174223a2031302c20226c6e67223a2031302c2022756e6974223a202268756d222c202274797065223a20226d6f697374757265227d
2374            3.120.68.56 1883    10.0.2.15   49919   MQTT    62  Publish Ack (id=4),Publish Ack (id=4)   
2376            3.120.68.56 1883    10.0.2.15   55625   MQTT    190 Publish Message (id=51) [factory/department2/section3/deposit],Publish Message (id=51) [factory/department2/section3/deposit]   7b226964223a202253656e736f7220313534222c202276616c7565223a2031342c20226c6174223a2031302c20226c6e67223a2031302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2378            18.185.199.22   1883    10.0.2.15   50887   MQTT    191 Publish Message (id=151) [factory/department2/section3/deposit],Publish Message (id=151) [factory/department2/section3/deposit] 7b226964223a202253656e736f7220313534222c202276616c7565223a2031342c20226c6174223a2031302c20226c6e67223a2031302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2380            18.185.199.22   1883    10.0.2.15   34459   MQTT    62  Connect Ack,Connect Ack 
2382            3.120.68.56 1883    10.0.2.15   34415   MQTT    62  Connect Ack,Connect Ack 
2384            18.185.199.22   1883    10.0.2.15   34459   MQTT    65  Subscribe Ack (id=1), Publish Ack (id=2),Subscribe Ack (id=1), Publish Ack (id=2)   
2390            10.0.2.15   40269   137.135.83.217  1883    MQTT    71  Connect Command,Connect Command 
2394            10.0.2.15   40269   137.135.83.217  1883    MQTT    201 Publish Message (id=1) [factory/department2/section2/hydraulic_valve],Publish Message (id=1) [factory/department2/section2/hydraulic_valve] 7b226964223a20224163747561746f722031222c202276616c7565223a2031382c20226c6174223a203134332c20226c6e67223a203130322c2022756e6974223a20226d222c202274797065223a2022726f626f7469632061726d227d
2400            10.0.2.15   51605   137.135.83.217  1883    MQTT    121 Connect Command,Connect Command 
2404            10.0.2.15   51605   137.135.83.217  1883    MQTT    99  Subscribe Request (id=1) [factory/department2/section2/deposit],Subscribe Request (id=1) [factory/department2/section2/deposit] 
2408            10.0.2.15   51605   137.135.83.217  1883    MQTT    183 Publish Message (id=2) [factory/department3/section1/plc],Publish Message (id=2) [factory/department3/section1/plc] 7b226964223a202253656e736f722033222c202276616c7565223a20313234362c20226c6174223a2039302c20226c6e67223a2031302c2022756e6974223a20222f25222c202274797065223a202268756d6964697479227d
2410            137.135.83.217  1883    10.0.2.15   40269   MQTT    113 Connect Ack,Connect Ack 
2412            137.135.83.217  1883    10.0.2.15   51605   MQTT    62  Connect Ack,Connect Ack 
2414            137.135.83.217  1883    10.0.2.15   40269   MQTT    62  Publish Ack (id=1),Publish Ack (id=1)   
2416            137.135.83.217  1883    10.0.2.15   51605   MQTT    65  Subscribe Ack (id=1), Publish Ack (id=2),Subscribe Ack (id=1), Publish Ack (id=2)   
2420            127.0.0.1   50983   127.0.0.1   1883    MQTT    206 Publish Message [factory/department1/section2/hydraulic_valve],Publish Message [factory/department1/section2/hydraulic_valve]   7b226964223a202253656e736f722033222c202276616c7565223a20313136372c20226c6174223a2039302c20226c6e67223a2031302c2022756e6974223a20222f25222c202274797065223a202268756d6964697479227d
2423            10.0.2.15   58313   5.196.95.208    1883    MQTT    193 Publish Message (id=3) [factory/department1/section1/deposit],Publish Message (id=3) [factory/department1/section1/deposit] 7b226964223a20224163747561746f722032222c202276616c7565223a203831322c20226c6174223a203130302c20226c6e67223a203134302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2425            5.196.95.208    1883    10.0.2.15   58313   MQTT    62  Publish Received (id=3),Publish Received (id=3) 
2428            127.0.0.1   37584   127.0.0.1   5683    CoAP    71  NON, MID:12935, DELETE, TKN:67 c7 22 9a, End of Block #0, /living_room/door,NON, MID:12935, DELETE, TKN:67 c7 22 9a, End of Block #0, /living_room/door 
2429            127.0.0.1   5683    127.0.0.1   37584   CoAP    72  NON, MID:844, 2.02 Deleted, TKN:67 c7 22 9a, End of Block #0, /living_room/door,NON, MID:844, 2.02 Deleted, TKN:67 c7 22 9a, End of Block #0, /living_room/door 
2430            127.0.0.1   52779   127.0.0.1   5683    CoAP    55  CON, MID:15597, GET, TKN:ff 48 81 30, End of Block #0,CON, MID:15597, GET, TKN:ff 48 81 30, End of Block #0 
2431            127.0.0.1   5683    127.0.0.1   52779   CoAP    52  ACK, MID:15597, 4.04 Not Found, TKN:ff 48 81 30,ACK, MID:15597, 4.04 Not Found, TKN:ff 48 81 30 
2434            10.0.2.15   48465   5.196.95.208    1883    MQTT    191 Publish Message (id=3) [factory/department2/section4/plc],Publish Message (id=3) [factory/department2/section4/plc] 7b226964223a202253656e736f72203130303032222c202276616c7565223a20333338312c20226c6174223a203130322c20226c6e67223a203130332c2022756e6974223a20226c756d656e222c202274797065223a20226c69676874227d
2436            5.196.95.208    1883    10.0.2.15   51159   MQTT    188 Publish Message [factory/department2/section4/plc],Publish Message [factory/department2/section4/plc]   7b226964223a202253656e736f72203130303032222c202276616c7565223a20333338312c20226c6174223a203130322c20226c6e67223a203130332c2022756e6974223a20226c756d656e222c202274797065223a20226c69676874227d
2438            5.196.95.208    1883    10.0.2.15   59541   MQTT    190 Publish Message (id=2) [factory/department2/section4/plc],Publish Message (id=2) [factory/department2/section4/plc] 7b226964223a202253656e736f72203130303032222c202276616c7565223a20333338312c20226c6174223a203130322c20226c6e67223a203130332c2022756e6974223a20226c756d656e222c202274797065223a20226c69676874227d
2440            5.196.95.208    1883    10.0.2.15   48465   MQTT    62  Publish Ack (id=3),Publish Ack (id=3)   
2481            10.0.2.15   40971   18.185.199.22   1883    MQTT    127 Connect Command,Connect Command 
2485            10.0.2.15   40971   18.185.199.22   1883    MQTT    190 Publish Message (id=1) [factory/department3/section4/deposit],Publish Message (id=1) [factory/department3/section4/deposit] 7b226964223a202253656e736f7220313534222c202276616c7565223a20302c20226c6174223a2031302c20226c6e67223a2031302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2501            18.185.199.22   1883    10.0.2.15   40971   MQTT    114 Connect Ack,Connect Ack 
2503            18.185.199.22   1883    10.0.2.15   40971   MQTT    62  Publish Ack (id=1),Publish Ack (id=1)   
2510            10.0.2.15   51395   137.135.83.217  1883    MQTT    70  Connect Command,Connect Command 
2514            10.0.2.15   51395   137.135.83.217  1883    MQTT    198 Publish Message (id=1) [factory/department3/section4/hydraulic_valve],Publish Message (id=1) [factory/department3/section4/hydraulic_valve] 7b226964223a202253656e736f722034222c202276616c7565223a20313439372c20226c6174223a2031302c20226c6e67223a2039302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2516            137.135.83.217  1883    10.0.2.15   51395   MQTT    62  Connect Ack,Connect Ack 
2520            137.135.83.217  1883    10.0.2.15   51395   MQTT    62  Publish Received (id=1),Publish Received (id=1) 
2524            10.0.2.15   47047   3.120.68.56 1883    MQTT    199 Publish Message (id=5) [factory/department3/section1/hydraulic_valve],Publish Message (id=5) [factory/department3/section1/hydraulic_valve] 7b226964223a20224163747561746f7220393239222c202276616c7565223a2032302c20226c6174223a20313330302c20226c6e67223a20313433302c2022756e6974223a20222e222c202274797065223a20224d6f74696f6e227d
2526            3.120.68.56 1883    10.0.2.15   47047   MQTT    62  Publish Received (id=5),Publish Received (id=5) 
2530            10.0.2.15   55983   18.185.199.22   1883    MQTT    195 Publish Message [factory/department1/section1/hydraulic_valve],Publish Message [factory/department1/section1/hydraulic_valve]   7b226964223a202253656e736f722031222c202276616c7565223a2033302c20226c6174223a2031302c20226c6e67223a2031302c2022756e6974223a202243222c202274797065223a202274656d7065726174757265227d
2534            10.0.2.15   47271   3.120.68.56 1883    MQTT    187 Publish Message [factory/department1/section2/deposit],Publish Message [factory/department1/section2/deposit]   7b226964223a202253656e736f7220313239222c202276616c7565223a2035322c20226c6174223a2031302c20226c6e67223a2031302c2022756e6974223a202268756d222c202274797065223a20226d6f697374757265227d
